Metabolite	Query_protein	Protein_name	Gene_ID	Uniprot_ID	Protein_complex	log2_abundance	log2_abundance_corrected	met_mean	met_sd	p_value	q_value	Common_metabolite_name	MIDAS_ID	Pool	Screened_concentration_µM	KEGG_ID	HMDB_ID	SMILES_metabolite	KEGG_pathway_association
N-a-Acetyl-L-ornithine	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.450029128	0.574919712	0.010388142	0.138550016	4.61E-05	0.001324389	N-Acetylornithine	20C_77	2	50	 C00437	HMDB03357	CC(=O)N[C@@H](CCCN)C(O)=O	Arginine biosynthesis;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids
Pyridoxal	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.296441956	-0.773101965	0.086017009	0.210955764	4.65E-05	0.001334665	Pyridoxal	P_10	1	50	C00250	HMDB01545	CC1=C(O)C(C=O)=C(CO)C=N1	Vitamin B6 metabolism;Vitamin digestion and absorption
Homovanillic acid	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.07622925	0.205664345	-0.022656374	0.056260361	4.94E-05	0.001408029	Homovanillic acid	H_10	3	50	C05582	HMDB00118	COC1=CC(CC(O)=O)=CC=C1O	Tyrosine metabolism;Dopaminergic synapse
"3,3-Dimethylacrylic acid"	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.024967452	0.508661326	-0.016060844	0.12967267	5.20E-05	0.001475241	Senecioic acid	CNC_114	4	50		HMDB00509	CC(C)=CC(O)=O	
UDP-Glucuronate	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-1.769830406	0.458967696	-0.013735223	0.119387668	7.51E-05	0.002050977	Uridine diphosphate glucuronic acid	CNC_93	2	50	C00167	HMDB00935	O[C@@H]1[C@@H](COP(O)(=O)OP(O)(=O)O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)O[C@H]([C@@H]1O)N1C=CC(=O)NC1=O	Pentose and glucuronate interconversions;Ascorbate and aldarate metabolism;Amino sugar and nucleotide sugar metabolism
"4,6-Dioxoheptanoic acid"	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.158254417	0.179711254	-0.003933462	0.046942645	9.15E-05	0.002433736	Succinylacetone	CNC_56	3	50		HMDB00635	CC(=O)CC(=O)CCC(O)=O	
3-Iodo-L-tyrosine	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.41282997	-0.284279324	-0.013225433	0.069643035	9.94E-05	0.002609092	Iodotyrosine	20C_29	3	50	C02515	HMDB00021	N[C@@H](CC1=CC=C(O)C(I)=C1)C(O)=O	Tyrosine metabolism;Thyroid hormone synthesis
Inosine 5-triphosphate	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-6.474438862	1.163220339	-0.004364414	0.302336279	0.00011252	0.002926332	Inosine triphosphate	CNC_91	4	50	C00081	HMDB00189	O[C@@H]1[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O[C@H]([C@@H]1O)N1C=NC2=C1N=CN=C2O	Purine metabolism
Glutathione disulfide	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-6.890378684	-1.232663789	0.031216765	0.327458902	0.000113544	0.002948952	Oxidized glutathione	4C_29	4	50	C00127	HMDB03337	NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O	Glutathione metabolism;Ferroptosis;Thyroid hormone synthesis
D-Aspartate	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		0.052277245	0.283531219	-0.019478776	0.079207146	0.000130486	0.003343018	D-Aspartic acid	A_12	3	50	C00402	HMDB06483	N[C@H](CC(O)=O)C(O)=O	"Alanine, aspartate and glutamate metabolism"
L-Aspartate	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		0.052277245	0.283531219	-0.019478776	0.079207146	0.000130486	0.003343018	L-Aspartic acid	A_10	3	50	C00049	HMDB00191	N[C@@H](CC(O)=O)C(O)=O	"Arginine biosynthesis;Alanine, aspartate and glutamate metabolism;Glycine, serine and threonine metabolism;Cysteine and methionine metabolism;Histidine metabolism;beta-Alanine metabolism;Nicotinate and nicotinamide metabolism;Pantothenate and CoA biosynthesis;Aminoacyl-tRNA biosynthesis;Carbon metabolism;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;ABC transporters;Neuroactive ligand-receptor interaction;Protein digestion and absorption;Central carbon metabolism in cancer"
Oxaloacetic acid	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-2.552121615	0.542048548	-0.050087113	0.156063053	0.000148116	0.003739064	Oxalacetic acid	20C_1	3	500	C00036	HMDB00223	OC(=O)CC(=O)C(O)=O	"Glycolysis / Gluconeogenesis;Citrate cycle (TCA cycle);Alanine, aspartate and glutamate metabolism;Pyruvate metabolism;Glyoxylate and dicarboxylate metabolism;Carbon metabolism;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;Glucagon signaling pathway;Proximal tubule bicarbonate reclamation;Central carbon metabolism in cancer"
6-Phosphogluconic acid	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-6.700266046	-1.119117602	0.03061161	0.304151319	0.000156751	0.003930212	6-Phosphogluconic acid	20C_61	4	50	 C00345	HMDB01316	O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O	Pentose phosphate pathway;Carbon metabolism
N-Acetyl-Asp-Glu	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.984213635	0.502698459	-0.04372487	0.144574814	0.000157131	0.003938103	N-Acetylaspartylglutamic acid	CNC_90	4	50	C12270	HMDB01067	CC(=O)NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O	"Alanine, aspartate and glutamate metabolism;Neuroactive ligand-receptor interaction"
Phosphoenolpyruvic acid	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-2.922752951	0.47075894	-0.006583379	0.126406653	0.000159211	0.003982413	Phosphoenolpyruvic acid	20C_59	4	50	 C00074	HMDB00263	OC(=O)C(=C)OP(O)(O)=O	"Glycolysis / Gluconeogenesis;Citrate cycle (TCA cycle);Phenylalanine, tyrosine and tryptophan biosynthesis;Phosphonate and phosphinate metabolism;Pyruvate metabolism;Carbon metabolism;Biosynthesis of amino acids;Glucagon signaling pathway;Proximal tubule bicarbonate reclamation;Central carbon metabolism in cancer"
Uridine monophosphate	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.704364735	0.292678444	0.038200655	0.068462393	0.000201567	0.004885503	Uridine 5'-monophosphate	U_3	3	50	C00105	HMDB00288	O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(O)=O)N1C=CC(=O)NC1=O	Pyrimidine metabolism
2-Deoxyribose-5-phosphate	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-1.037021989	0.518762903	-0.023386246	0.145929409	0.000203086	0.004915922	Deoxyribose 5-phosphate	20C_44	4	50	C00673	HMDB01031	O[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1	Pentose phosphate pathway
Uridine 5-diphosphate	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-1.824061772	0.689432328	0.027556541	0.179084582	0.000219123	0.005239735	Uridine 5'-diphosphate	CNC_25	4	50	C00015	HMDB00295	O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O	Pyrimidine metabolism;Neuroactive ligand-receptor interaction
Dephosphocoenzyme A	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		3.891237873	1.903892453	-0.082592519	0.552668108	0.000325197	0.007335503	Dephospho-CoA	CNC_18	4	50	C00882	HMDB01373	CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N)C(O)C(=O)NCCC(=O)NCCS	Pantothenate and CoA biosynthesis
2-Deoxyuridine	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.740477971	-0.474473176	0.002089689	0.134752734	0.000405355	0.008807522	Deoxyuridine	D_6	2	50	C00526	HMDB00012	OC[C@H]1O[C@H](C[C@@H]1O)N1C=CC(=O)NC1=O	Pyrimidine metabolism;ABC transporters
PIP2	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-5.139752377	-0.837412509	0.012303089	0.241681883	0.00043836	0.009413219	PIP2	Cay_8	4	50	C04637		CCCCCC(OC[C@H](COP(O[C@@H]1[C@H](O)[C@H](O)[C@@H](OP([O-])(O)=O)[C@H](OP([O])(O)=O)[C@H]1O)([O-])=O)OC(CCCCC)=O)=O	Inositol phosphate metabolism;Phosphatidylinositol signaling system;Phospholipase D signaling pathway;Endocytosis;PI3K-Akt signaling pathway;Focal adhesion;Fc gamma R-mediated phagocytosis;Leukocyte transendothelial migration;Cholinergic synapse;Regulation of actin cytoskeleton;GnRH secretion;Shigellosis;Yersinia infection
Xanthurenic acid	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		0.69661048	-0.928984865	0.007255109	0.269027717	0.00050125	0.010570279	Xanthurenic acid	X_5	4	50	C02470	HMDB00881	OC(=O)C1=NC2=C(O)C=CC=C2C(O)=C1	Tryptophan metabolism
"2,3-Dihydroxypropanoic acid"	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		0.308899619	0.430931817	-0.020883129	0.130457445	0.000533568	0.011150471	Glyceric acid	CNC_113	4	50	C00258	HMDB00139	OC[C@@H](O)C(O)=O	"Pentose phosphate pathway;Glycine, serine and threonine metabolism;Glycerolipid metabolism;Glyoxylate and dicarboxylate metabolism;Carbon metabolism"
Phosphatidylcholine	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.29782228	0.335156367	0.00344026	0.09690639	0.000619211	0.01265962	Phosphatidylcholine	AVL_3	3	50	C00157		O=C(OCC(OC(=O)CC)COP([O-])(=O)OCC[N+](C)(C)C)CC	Glycerophospholipid metabolism;Arachidonic acid metabolism;Linoleic acid metabolism;alpha-Linolenic acid metabolism;Retrograde endocannabinoid signaling;Choline metabolism in cancer
Deoxyadenosine monophosphate	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.486942428	-0.411437086	-0.010173681	0.11939795	0.000777388	0.01527866	Deoxyadenosine monophosphate	20C_36	4	50	C00360	HMDB00905	NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1	Purine metabolism
D-Lactose	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.065724872	0.259152384	-0.013566932	0.082034447	0.000885935	0.017018975	Alpha-Lactose	L_1	2	50	C00243	HMDB00186	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O	Galactose metabolism;ABC transporters;Carbohydrate digestion and absorption
"DL-3,4-Dihydroxyphenyl glycol"	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.092255936	0.254389044	-0.021117503	0.082881762	0.000887071	0.017036532	"3,4-Dihydroxyphenylglycol"	CNC_75	3	50	C05576	HMDB00318	OCC(O)C1=CC(O)=C(O)C=C1	Tyrosine metabolism
Cyclic GMP	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.221519438	-0.176004208	0.027036581	0.061891806	0.001035953	0.019390188	Cyclic GMP	CNC_51	3	50	C00942	HMDB01314	NC1=NC2=C(N=CN2[C@@H]2O[C@@H]3COP(O)(=O)O[C@H]3[C@H]2O)C(=O)N1	Purine metabolism;cGMP-PKG signaling pathway;Vascular smooth muscle contraction;Gap junction;Platelet activation;Circadian entrainment;Thermogenesis;Long-term depression;Olfactory transduction;Phototransduction;Oxytocin signaling pathway;Regulation of lipolysis in adipocytes;Renin secretion;Aldosterone synthesis and secretion;Salivary secretion;Bile secretion
Inosine	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.314812183	-0.353532556	0.044458394	0.122405268	0.0011483	0.021203739	Inosine	I_4	1	50	C00294	HMDB00195	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CNC2=O	Purine metabolism;ABC transporters
D-Glutamic acid	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		0.203237342	0.390961192	-0.042618373	0.134502101	0.001265947	0.022992687	D-Glutamic acid	G_21	4	50	C00217	HMDB03339	N[C@H](CCC(O)=O)C(O)=O	D-Glutamine and D-glutamate metabolism
Citraconic acid	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.283334646	0.236403828	-0.011552775	0.077775143	0.001432004	0.025417984	Citraconic acid	CNC_19	3	50	C02226	HMDB00634	C\C(=C\C(O)=O)C(O)=O	"Valine, leucine and isoleucine biosynthesis;2-Oxocarboxylic acid metabolism"
N-Acetyl-D-glucosamine 1-phosphate	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-4.36867245	-0.646895728	0.005863109	0.206075219	0.001537157	0.026990467	N-Acetyl-glucosamine 1-phosphate	20C_68	4	50	 C04501	HMDB01367	CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)OC1OP(O)(O)=O	Amino sugar and nucleotide sugar metabolism
2-Ketobutyric acid	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.076205606	0.170249172	0.00456662	0.05267136	0.001657516	0.028760952	2-Ketobutyric acid	4C_9	3	500	C00109	HMDB00005	CCC(=O)C(O)=O	"Glycine, serine and threonine metabolism;Cysteine and methionine metabolism;Valine, leucine and isoleucine biosynthesis;Propanoate metabolism;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids"
Acetoacetate	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.076205606	0.170249172	0.00456662	0.05267136	0.001657516	0.028760952	Acetoacetic acid	20C_16	3	500	C00164	HMDB00060	CC(=O)CC(O)=O	"Synthesis and degradation of ketone bodies;Valine, leucine and isoleucine degradation;Lysine degradation;Tyrosine metabolism;Propanoate metabolism;Butanoate metabolism"
Trans-beta-Hydromuconic acid	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.0434262	0.172322468	-0.004995846	0.057195027	0.001933638	0.032477916	3-Hexenedioic acid	CNC_146	1	50		HMDB00393	OC(=O)C\C=C\CC(O)=O	
L-Gulonic acid gamma-lactone	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		0.1921671	0.43396407	-0.018474098	0.14619755	0.001970093	0.032962778	L-Gulonolactone	4C_7	4	50	C01040	HMDB03466	[H][C@@]1(OC(=O)[C@@H](O)[C@H]1O)[C@@H](O)CO	Ascorbate and aldarate metabolism
N-Acetyl-L-aspartate	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.517868395	0.526170306	-0.011917616	0.175150196	0.002125219	0.035110579	N-Acetyl-L-aspartic acid	A_13	4	50	C01042	HMDB00812	CC(=O)N[C@@H](CC(O)=O)C(O)=O	"Alanine, aspartate and glutamate metabolism"
Thymidine monophosphate	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.206114208	0.329646842	-0.049630307	0.124809772	0.002374896	0.03835842	5-Thymidylic acid	20C_37	4	50	C00364	HMDB01227	CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(O)=O)O2)C(=O)NC1=O	Pyrimidine metabolism;Antifolate resistance
1-Methyl-L-histidine	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.400331108	0.447257892	-0.029657345	0.1572232	0.002418435	0.038873103	1-Methylhistidine	CNC_127	2	50	C01152	HMDB00001	CN1C=NC(C[C@H](N)C(O)=O)=C1	Histidine metabolism
N-Acetyl-D-galactosamine	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.378039424	0.25660008	-0.02824032	0.094680181	0.002625857	0.041484538	N-Acetylgalactosamine	4C_6	2	50	C01132	HMDB00212	CC(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@H](O)[C@@H]1O	Galactose metabolism
N-Acetyl-D-glucosamine	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.378039424	0.25660008	-0.02824032	0.094680181	0.002625857	0.041484538	N-Acetyl-D-glucosamine	20C_11	2	50	C00140	HMDB00215	CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O	Amino sugar and nucleotide sugar metabolism;ABC transporters
L-Fucose 1-phosphate	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-1.831480215	-0.409571196	-0.028955622	0.126821403	0.002689236	0.042267856	Fucose 1-phosphate	20C_65	4	50	C02985	HMDB01265	C[C@@H]1OC(OP(O)(O)=O)[C@@H](O)[C@H](O)[C@@H]1O	Fructose and mannose metabolism;Amino sugar and nucleotide sugar metabolism
CDP-Glycerol	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-1.265977516	-0.22931498	0.019982113	0.083397418	0.002796483	0.04364895	CDP-glycerol	CNC_135	3	50	C00513	HMDB59599	OCC(O)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=N)N=C1O	Glycerophospholipid metabolism
Cytidine-5-monophospho-N-acetylneuraminic acid	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.403419861	0.242119305	-0.019702379	0.090849723	0.003952594	0.057575714	Cytidine monophosphate N-acetylneuraminic acid	20C_43	2	50	C00128	HMDB01176	[H][C@]1(O[C@](C[C@H](O)[C@H]1NC(C)=O)(OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O)C(O)=O)[C@H](O)[C@H](O)CO	Amino sugar and nucleotide sugar metabolism
L-Carnosine	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.343435332	0.282978918	0.005169281	0.096669473	0.004055537	0.058722461	Carnosine	20C_27	2	50	C00386	HMDB00033	NCCC(=O)N[C@@H](CC1=CN=CN1)C(O)=O	Histidine metabolism;beta-Alanine metabolism
Orotidine 5-monophosphate	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-4.914717727	-0.519961432	0.009503412	0.184542213	0.004116784	0.059372811	Orotidylic acid	CNC_77	4	50	C01103	HMDB00218	O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(O)=O)N1C(=O)NC(=O)C=C1C(O)=O	Pyrimidine metabolism
Octanoyl coenzyme A	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-10.0350868	-0.769383367	0.042081214	0.283730483	0.004236627	0.060754067	Octanoyl-CoA	CNC_78	2	50	C01944	HMDB01070	CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12	Fatty acid elongation;Fatty acid degradation;Lipoic acid metabolism;Fatty acid metabolism
N-Acetyl-L-glutamic acid	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.451675723	0.381467972	-0.02521708	0.143287905	0.004536347	0.064044855	N-Acetylglutamic acid	4C_18	4	50	C00624	HMDB01138	CC(=O)NC(CCC(O)=O)C(O)=O	Arginine biosynthesis;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids
Sarcosine	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		0.031345581	0.400651307	0.000173419	0.141392261	0.00462016	0.065035841	Sarcosine	S_9	2	50	C00213	HMDB00271	CNCC(O)=O	"Glycine, serine and threonine metabolism;Arginine and proline metabolism"
DL-Homocysteine	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.122509338	0.171862526	-0.010096144	0.06429661	0.004654967	0.065394088	Homocysteine	CNC_196	3	50	C00155	HMDB00742	NC(CCS)C(O)=O	Cysteine and methionine metabolism;Sulfur metabolism;Biosynthesis of amino acids;Antifolate resistance;NOD-like receptor signaling pathway
Acetylamino-acetic acid	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		0.09249839	0.419052961	-0.033822254	0.160942679	0.004894576	0.068085817	Acetylglycine	CNC_13	4	50		HMDB00532	CC(=O)NCC(O)=O	
5-Methyltetrahydrofolic acid	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.268556665	0.348398458	0.009340386	0.121132113	0.005124897	0.07036948	5-Methyltetrahydrofolic acid	20C_48	4	50	C00440	HMDB01396	CN1C(CNC2=CC=C(C=C2)C(=O)N[C@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)NC(N)=N2	One carbon pool by folate;Carbon metabolism;Antifolate resistance
3-Hydroxybutyryl coenzyme A	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-3.67395487	-0.626289476	0.065603054	0.247912452	0.005256586	0.071906974	3-Hydroxybutyryl-CoA	CNC_63	4	50	C01144	HMDB01166	C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N	Fatty acid degradation;Lysine degradation;Tryptophan metabolism;Butanoate metabolism;Carbon metabolism;Fatty acid metabolism
Cis-4-Hydroxy-D-proline	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.28186451	0.10572233	-0.010113885	0.041630346	0.005394275	0.073297491	cis-4-Hydroxy-D-proline	H_5	1	50	C03440	HMDB60460	O[C@H]1CN[C@H](C1)C(O)=O	Arginine and proline metabolism
Trans-4-Hydroxy-L-proline	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.28186451	0.10572233	-0.010113885	0.041630346	0.005394275	0.073297491	4-Hydroxyproline	H_4	1	50	C01157	HMDB00725	O[C@H]1CN[C@@H](C1)C(O)=O	Arginine and proline metabolism;ABC transporters
Metanephrine	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.334652378	0.61120656	-0.038759675	0.234632397	0.0056031	0.075474324	Metanephrine	4C_44	2	16.7	C05588	HMDB04063	CNCC(O)C1=CC(OC)=C(O)C=C1	Tyrosine metabolism
Isovaleryl coenzyme A	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-6.760265587	-0.672572769	0.03421263	0.259473589	0.006451205	0.08437573	Isovaleryl-CoA	20C_46	2	50	C02939	HMDB01113	CC(C)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N	"Valine, leucine and isoleucine degradation"
N-Acetyl-L-alanine	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.037271525	0.37662371	-0.02703811	0.148371806	0.006516159	0.084949635	N-Acetyl-L-alanine	CNC_2	4	50		HMDB00766	C[C@H](NC(C)=O)C(O)=O	
Propionylglycine	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.037271525	0.37662371	-0.02703811	0.148371806	0.006516159	0.084949635	Propionylglycine	CNC_105	4	50		HMDB00783	CCC(=O)NCC(O)=O	
2-Deoxy-D-ribonic acid	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		0.050521307	0.346451986	-0.031037471	0.141304141	0.007552032	0.094744917	2-Deoxyribonic acid	CNC_185	4	50		HMDB00366	OC[C@@H](O)[C@@H](O)CC(O)=O	
"2,3-Pyridinedicarboxylic acid"	MDH2	"Malate dehydrogenase, mitochondrial"	MDH2	P40926		-0.663277153	0.440024529	-0.042898158	0.181490177	0.007793787	0.096940856	Quinolinic acid	P_7	4	50	C03722	HMDB00232	OC(=O)C1=CC=CN=C1C(O)=O	Tryptophan metabolism;beta-Alanine metabolism;Nicotinate and nicotinamide metabolism
5-Methyltetrahydrofolic acid	PFKL	"ATP-dependent 6-phosphofructokinase, liver type"	PFKL	P17858		1.721833691	1.773743516	0.009340386	0.121132113	4.63E-48	1.87E-45	5-Methyltetrahydrofolic acid	20C_48	4	50	C00440	HMDB01396	CN1C(CNC2=CC=C(C=C2)C(=O)N[C@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)NC(N)=N2	One carbon pool by folate;Carbon metabolism;Antifolate resistance
Guanosine 5-monophosphate	PFKL	"ATP-dependent 6-phosphofructokinase, liver type"	PFKL	P17858		-1.683893559	-1.225766155	0.27050009	0.266692595	2.02E-08	1.14E-06	Guanosine monophosphate	G_17	2	50	C00144	HMDB01397	NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]2O)C(=O)N1	Purine metabolism;Antifolate resistance;cGMP-PKG signaling pathway;Olfactory transduction;Taste transduction;Phototransduction
Cytidine monophosphate	PFKL	"ATP-dependent 6-phosphofructokinase, liver type"	PFKL	P17858		-0.914031008	-0.590030458	0.178182588	0.1643917	2.97E-06	0.000112568	Cytidine monophosphate	4C_16	3	50	C00055	HMDB00095	NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O	Pyrimidine metabolism
Cyclic GMP	PFKL	"ATP-dependent 6-phosphofructokinase, liver type"	PFKL	P17858		0.257064191	0.312143435	0.027036581	0.061891806	4.09E-06	0.000151199	Cyclic GMP	CNC_51	3	50	C00942	HMDB01314	NC1=NC2=C(N=CN2[C@@H]2O[C@@H]3COP(O)(=O)O[C@H]3[C@H]2O)C(=O)N1	Purine metabolism;cGMP-PKG signaling pathway;Vascular smooth muscle contraction;Gap junction;Platelet activation;Circadian entrainment;Thermogenesis;Long-term depression;Olfactory transduction;Phototransduction;Oxytocin signaling pathway;Regulation of lipolysis in adipocytes;Renin secretion;Aldosterone synthesis and secretion;Salivary secretion;Bile secretion
Propionyl coenzyme A	PFKL	"ATP-dependent 6-phosphofructokinase, liver type"	PFKL	P17858		-1.357082272	1.643433955	0.158824075	0.40404843	0.000238468	0.005644168	Propionyl-CoA	CNC_55	4	50	C00100	HMDB01275	CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N	"Valine, leucine and isoleucine degradation;beta-Alanine metabolism;Glyoxylate and dicarboxylate metabolism;Propanoate metabolism;Carbon metabolism"
Folinic acid	PFKL	"ATP-dependent 6-phosphofructokinase, liver type"	PFKL	P17858		0.539877142	0.548288363	-0.012134866	0.156007386	0.000327789	0.007384029	N5-Formyl-THF	CNC_52	4	50	C03479	HMDB01562	NC1=NC2=C(N(C=O)C(CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O)CN2)C(=O)N1	One carbon pool by folate
Thymidine 5-triphosphate	PFKL	"ATP-dependent 6-phosphofructokinase, liver type"	PFKL	P17858		-1.183629763	-0.651949328	0.070362739	0.226894389	0.001455199	0.025752112	Thymidine 5'-triphosphate	CNC_89	4	50	C00459	HMDB01342	CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O2)C(=O)NC1=O	Pyrimidine metabolism
