metabolite	query_protein	log2_abundance	log2_abundance_corrected	met_mean	met_sd	p_value	q_value
Taurine	PKM1	-0.16623499	0.040946827	-2.83E-04	0.051649996	0.424718888	0.978983033
4-Hydroxyphenylacetylglycine	PKM1	-0.170262315	-0.122646595	-0.0648287	0.07333461	0.430455688	0.981658962
"D-Fructose 1,6-bisphosphate;D-Glucose 1,6-bisphosphate"	PKM1	-0.284415661	-0.132243964	-0.028273413	0.133869991	0.43736343	0.985233141
Isovaleric acid	PKM1	-0.149710598	0.008097642	-0.027956174	0.046568335	0.43880477	0.985532467
Dodecanedioic acid	PKM1	-0.09283242	0.065786022	-0.031355852	0.126549707	0.442713975	0.986335839
D-Fructose;D-Galactose;Myoinositol	PKM1	-0.26646694	-0.086711139	-0.008828201	0.101669137	0.443650675	0.986640464
Diadenosine triphosphate	PKM1	-0.667048508	-0.250391399	-0.02674434	0.292945904	0.44520014	0.987422519
Citraconic acid	PKM1	-0.10355858	0.046400879	-0.01480197	0.080573554	0.44749982	0.988462574
2-Deoxyribose-5-phosphate	PKM1	-0.196203138	0.08182082	-0.02791839	0.14533078	0.450189241	0.988988988
Cytidine 5-diphosphate	PKM1	-0.062120799	0.067473514	-0.032060919	0.131701271	0.449793648	0.988988988
L-Cysteine	PKM1	-0.111746592	0.019054143	-0.036812803	0.074561855	0.453694608	0.990004742
Epinephrine	PKM1	-0.285219989	-0.09506486	-0.02847372	0.089083739	0.45475472	0.990694496
"2,5-Dihydroxybenzoic acid"	PKM1	-0.001435178	-0.074375078	0.041663061	0.159544498	0.467036724	0.994648097
Homocitrulline	PKM1	-0.073746168	0.063772613	0.00411859	0.082482521	0.469537182	0.995089528
Phosphoenolpyruvic acid	PKM1	-0.386908199	0.080052234	-0.017172522	0.13856366	0.48289042	0.997918422
D-Glucuronic acid	PKM1	-0.153716423	-0.001149716	-0.025153063	0.034559869	0.487341154	0.998589149
L-a-Aspartyl-L-phenylalanine	PKM1	-0.157081325	0.169669407	0.095347306	0.106405746	0.484878143	0.998589149
N-Acetylneuraminic acid	PKM1	-0.12297708	0.010301482	-0.017783766	0.040617976	0.489283572	0.998767994
Stachyose	PKM1	-0.110022223	0.021520516	-0.014098354	0.051667301	0.490578487	0.998819181
N-Acetylmuramic acid	PKM1	-0.126757822	0.047916322	-0.012488421	0.087717885	0.491059181	0.998907858
Dihydrouracil	PKM1	-0.130994723	0.071683433	0.027180048	0.064715929	0.491658841	0.999184061
Trans-beta-Hydromuconic acid	PKM1	-0.188206125	-0.042438218	-0.004654138	0.055114308	0.492991583	0.999580933
1-Methyl-L-histidine	PKM1	-0.204541316	-0.140462744	-0.028736487	0.165223927	0.498906613	1
1-Methylnicotinamide	PKM1	-0.159270991	0.013279359	0.006468819	0.058102917	0.906689597	1
"1,3-Diaminopropane"	PKM1	-0.057621625	0.060125834	0.014432282	0.158593898	0.773257402	1
2-Deoxyadenosine	PKM1	0.086968941	-0.094918891	-0.090603477	0.179869453	0.980859049	1
2-Deoxycytidine	PKM1	0.114774751	0.161515677	0.077421657	0.180827679	0.641895221	1
2-Deoxyguanosine	PKM1	0.027140847	0.051722702	0.022202532	0.201580223	0.883571068	1
2-Deoxyguanosine 5-monophosphate	PKM1	-0.039638954	0.046664569	-0.004571906	0.128639242	0.690412127	1
2-Deoxyinosine	PKM1	-0.09790323	0.105305508	0.018542344	0.166390887	0.602059038	1
2-Deoxyuridine	PKM1	-0.149389625	0.019915378	0.01959098	0.148422965	0.998256117	1
2-Deoxyuridine 5-monophosphate	PKM1	-0.146542145	-0.057242807	-0.032259601	0.160255705	0.876115086	1
2-Ethylhydracrylic acid	PKM1	-0.068014101	0.067728693	-0.010300077	0.134600301	0.562112058	1
2-Hydroxybutyric acid;(S)-3-Hydroxybutyric acid;(R)-3-Hydroxybutyric acid;(R)-3-Hydroxyisobutyric acid;(S)-3-Hydroxyisobutyric acid	PKM1	-0.061133157	0.060229391	-0.006596683	0.121434522	0.582109914	1
2-Hydroxyphenylacetic acid;4-Hydroxyphenylacetic acid	PKM1	-0.120264847	-0.022965443	-0.009853472	0.076782476	0.864406386	1
2-Methylbutyrylglycine;Isovalerylglycine	PKM1	-0.138384821	-0.012669755	-0.015351159	0.038974255	0.945149316	1
2-Methylglutaric acid;3-Methylglutaric acid;Adipic acid	PKM1	-0.16562728	0.001013741	-0.020889162	0.039747801	0.581601514	1
2-Oxo-4-methylthiobutanoic acid	PKM1	0.04581722	0.065902515	0.053463965	0.156026513	0.936459361	1
2-Oxoadipic acid	PKM1	-0.140042431	0.002599643	-0.008953768	0.041174405	0.779019582	1
"2,3-Dihydroxypropanoic acid"	PKM1	-0.098779543	0.031569467	-0.025169252	0.132273632	0.667959915	1
"2,3-Pyridinedicarboxylic acid"	PKM1	-0.298300043	0.020873493	-0.045140815	0.18439747	0.720343256	1
"2,5-Dihydroxybenzaldehyde;4-Hydroxybenzoic acid"	PKM1	0.123640008	0.081780067	0.038728653	0.139319827	0.757312859	1
3-Aminopiperidin-2-one	PKM1	-0.215772983	-0.013422525	-0.013422525	0.059806807	1	1
3-Furoic acid	PKM1	-0.154659564	0.057742373	-0.012807569	0.201185822	0.725835526	1
3-Hydroxy-3-methylglutaric acid	PKM1	-0.050945606	0.011649208	0.00660506	0.150335266	0.973233871	1
3-Hydroxy-3-methylglutaryl coenzyme A	PKM1	-0.156634438	0.027258846	-0.021457187	0.13502102	0.718246477	1
3-Hydroxy-DL-kynurenine	PKM1	-0.051028845	0.035454851	0.047934634	0.121270177	0.918035256	1
3-Hydroxyanthranilic acid	PKM1	-0.088599044	0.004783382	-0.024809567	0.126352077	0.814821778	1
3-Iodo-L-tyrosine	PKM1	-0.107221656	-0.048986399	-0.007737773	0.067426789	0.540700342	1
3-Methoxytyramine	PKM1	-0.199200795	-0.095448552	-0.019122354	0.117832689	0.517146252	1
3-methyl-2-oxobutyrate	PKM1	-0.131620574	-0.017773484	-0.009502896	0.045650485	0.856232597	1
3-Methyl-2-oxovaleric acid;4-Methyl-2-oxovaleric acid	PKM1	-0.096926366	0.009548211	0.006996638	0.058129919	0.964988645	1
"3,3-Dimethylacrylic acid"	PKM1	-0.154488353	0.027084239	-0.017727901	0.136963319	0.743529088	1
"3,4-Dihydroxyphenylacetic acid"	PKM1	-0.119315271	-0.002706195	-0.007368186	0.175059311	0.97875411	1
"3,5-Diiodo-L-tyrosine"	PKM1	-0.079670941	-0.026486069	-0.009951427	0.093171998	0.859144226	1
4-Hydroxyphenylpyruvic acid	PKM1	-0.143383467	-0.038027091	-0.011250052	0.070099709	0.702472474	1
4-Pyridoxic acid	PKM1	0.109523739	0.08299831	0.021789347	0.136755844	0.654457488	1
"4,6-Dioxoheptanoic acid"	PKM1	-0.119152217	0.00225325	-0.004783441	0.04970838	0.887428006	1
5-Methoxytryptamine	PKM1	0.05221391	0.056841005	0.067602701	0.168435976	0.949056296	1
5-Methyltetrahydrofolic acid	PKM1	-0.008015678	0.056041007	0.007154012	0.122913157	0.690824752	1
5-Methyluridine	PKM1	-0.143835389	0.005960126	0.01284479	0.064131975	0.914510136	1
5-Phospho-D-ribose 1-diphosphate	PKM1	-0.339152088	0.067609407	0.080196327	0.225498087	0.955486557	1
6-Deoxy-L-galactonic acid	PKM1	-0.010709826	0.039671903	-0.006008924	0.147980147	0.757553052	1
Acetoacetate;2-Ketobutyric acid	PKM1	-0.081642122	0.012749844	0.002903872	0.057589106	0.864247871	1
Acetylamino-acetic acid	PKM1	-0.184794201	0.060335022	-0.035190837	0.167865876	0.569315005	1
Adenine	PKM1	0.0254005	-0.003274189	0.053859757	0.194310134	0.768731293	1
Adenosine	PKM1	0.103406033	0.037098544	-0.018379761	0.107934642	0.607252645	1
"Adenosine 3,5-diphosphate"	PKM1	-0.033088029	-0.013792107	-0.014846415	0.124520993	0.993244466	1
Adenosine 5-phosphosulfate	PKM1	-0.758767968	0.001210588	0.022506892	0.046662719	0.64811101	1
Adenosine diphosphate;Deoxyguanosine 5-diphosphate	PKM1	-0.347168978	0.024696667	-0.041516665	0.148349097	0.65535558	1
Adenosine monophosphate	PKM1	0.124586053	0.071427165	-0.012835866	0.238190126	0.723515943	1
Adenosine triphosphate;Deoxyguanosine triphosphate	PKM1	-0.527745775	-0.041732446	-0.015741326	0.19887858	0.896021821	1
Adenylosuccinic acid	PKM1	-0.296901279	0.092109496	0.006414474	0.174479085	0.623321904	1
Agmatine	PKM1	-0.118148186	0.028966706	0.02755041	0.109052344	0.989637915	1
AICAR	PKM1	-0.11356158	-8.75E-04	-0.046371793	0.114154673	0.690221395	1
Anserine	PKM1	-0.151018065	-0.031147752	-0.027277602	0.044602902	0.930855112	1
Benzoate	PKM1	-0.067366646	-0.016911454	0.008463304	0.095480658	0.790425514	1
Betaine	PKM1	-0.386267307	-0.182799862	-0.07568677	0.189387642	0.57168209	1
Biocytin	PKM1	-0.109366249	-0.002608393	-0.010272355	0.060727552	0.899571718	1
Biotin	PKM1	-0.089055136	0.053869298	0.011431927	0.081982098	0.604708121	1
Cadaverine	PKM1	-0.230268298	-0.057890789	-0.030688527	0.140052657	0.84599672	1
Carnitine	PKM1	-0.238548494	-0.013524082	-0.007048163	0.081160503	0.936403076	1
Citramalic acid;D-2-Hydroxyglutaric acid;L-2-Hydroxyglutaric acid;3-Hydroxyglutaric acid	PKM1	-0.100787257	0.066196268	-0.002742538	0.142878255	0.629450562	1
Citric acid;Isocitric acid	PKM1	-0.176068626	0.008862185	-0.02260768	0.20440366	0.877641745	1
Crotonoyl coenzyme A	PKM1	-2.879495214	0.071499765	0.114707451	1.08210184	0.968149405	1
Cyclic GMP	PKM1	-0.022314654	0.029456749	0.026990145	0.063837928	0.969178586	1
Cysteamine	PKM1	-0.17478801	-0.05472245	-0.006248613	0.112968699	0.667857102	1
Cytidine	PKM1	0.136789014	0.111523545	0.046546105	0.162170196	0.688659891	1
Cytidine-5-monophospho-N-acetylneuraminic acid	PKM1	-0.180625548	-0.045466682	-0.01533813	0.091947126	0.743159238	1
Cytidine monophosphate	PKM1	-0.15032116	0.179996906	0.177344042	0.165962939	0.987246618	1
D-Arabinonic acid	PKM1	-0.12764263	0.009628742	-0.019127172	0.046870316	0.539532044	1
D-Cellobiose	PKM1	-0.104523562	0.011060618	-0.026217064	0.065007007	0.566346157	1
"D-Erythrono-1,4-lactone"	PKM1	0.026902422	-0.003698251	0.056662729	0.189970472	0.750683113	1
D-Fructose 6-phosphate;D-Galactose 1-phosphate;D-Glucose 1-phosphate;D-Glucose 6-phosphate;D-Mannose 1-phosphate;D-Mannose 6-phosphate	PKM1	-0.326274535	-0.069830123	-0.026285464	0.12804755	0.733806585	1
D-Galactaric acid	PKM1	-0.171605115	-0.019737542	-0.019737542	0.066806212	1	1
D-Gluconic acid	PKM1	-0.133539378	-0.01095304	-0.025905813	0.051294755	0.770663695	1
D-Glucosamine	PKM1	-0.158817858	-0.008563123	-0.01941397	0.077493125	0.888641543	1
D-Glucose;D-Mannose	PKM1	-0.16950369	-0.004525231	0.01020838	0.133929229	0.912401113	1
"D-Glucurono-6,3-lactone"	PKM1	-0.169233779	-0.034645279	-0.018760953	0.06287442	0.800549705	1
D-Glyceraldehyde;L-Lactic acid;3-Hydroxypropionic acid	PKM1	-0.100822646	0.010184699	-0.008518641	0.045050601	0.678022622	1
D-Lactose;D-Maltose;Melibiose	PKM1	-0.15136871	0.014681582	0.018093963	0.132129373	0.979396077	1
"D-myo-Inositol-1,4,5-triphosphate"	PKM1	-0.50433313	0.031430367	0.031430367	0.188235929	1	1
D-Ribose 1-phosphate;D-Ribose 5-phosphate;D-Xylulose 5-phosphate	PKM1	-0.167977247	0.015770438	-0.040967982	0.136737734	0.67818334	1
D-Ribose;D-Xylulose	PKM1	-0.20781003	-0.020575153	-0.003018731	0.142186996	0.901731624	1
D-Saccharic acid	PKM1	-0.161286145	0.052340865	-0.037188375	0.149616203	0.549577949	1
D-Sedoheptulose 7-phosphate	PKM1	-7.48E-04	0.044465383	-0.048290154	0.143863289	0.519090645	1
D-Sorbitol	PKM1	-0.085694157	0.001308937	0.003040683	0.112129868	0.987677871	1
D-Tagatose 6-phosphate	PKM1	-0.250184633	0.007239704	0.065820776	0.185442783	0.752079651	1
Dehydroascorbic acid;cis-Aconitic acid	PKM1	-0.16555549	0.096181846	-0.024908566	0.200080506	0.545040504	1
Deoxyadenosine monophosphate	PKM1	-0.08342852	0.069243851	-0.013179005	0.120929558	0.495506201	1
Deoxyuridine triphosphate	PKM1	-0.423887256	-0.111891426	0.105171543	0.319040382	0.496275244	1
Dimethylaminopurine	PKM1	-0.09545606	-0.037796956	0.005108803	0.170445564	0.801252045	1
Dimethylglycine;Gamma-Aminobutyric acid	PKM1	-0.190605045	4.84E-04	-0.02121442	0.075738049	0.774496662	1
"DL-3,4-Dihydroxymandelic acid"	PKM1	-0.148946663	-0.018661997	-0.013792487	0.056471032	0.931283404	1
"DL-3,4-Dihydroxyphenyl glycol"	PKM1	-0.188010068	-0.047610822	-0.022271167	0.084815325	0.765121116	1
DL-4-Hydroxy-3-methoxymandelic acid	PKM1	-0.173558527	-0.038916701	-0.013601224	0.06735653	0.707033658	1
DL-5-Hydroxylysine	PKM1	-0.146247568	-5.41E-04	-0.028114931	0.069828182	0.692924469	1
DL-Homocysteine	PKM1	-0.131827799	-0.034994225	-0.010226323	0.065327152	0.704586568	1
DL-Homocystine	PKM1	-0.181057346	-0.006457104	-0.009108749	0.083031722	0.974523626	1
DL-Mandelic acid	PKM1	0.136298033	0.038883405	0.012211165	0.246567009	0.913857344	1
Dulcitol	PKM1	-0.0769961	0.07580108	0.010425483	0.121559619	0.590710393	1
Flavin Mononucleotide	PKM1	-0.022906378	0.008747487	0.00522865	0.113818177	0.975336289	1
Glucono delta-lactone	PKM1	-0.182889549	0.00383358	0.002857613	0.084287895	0.990761531	1
Glutaconic acid	PKM1	-0.147810534	0.076895856	-0.015846126	0.145866193	0.524905641	1
Glutaric acid;Ethylmalonic acid	PKM1	-0.14367509	-0.003273212	-0.017905493	0.058806991	0.803500997	1
Glutathione disulfide	PKM1	-0.280413918	0.169393118	0.00855186	0.305052156	0.598014283	1
Glycerol 3-phosphate	PKM1	-0.149226253	0.008624793	0.00173588	0.051938852	0.894482007	1
Glycolic acid	PKM1	-0.113669525	-0.001708355	-0.008640437	0.077953334	0.929140683	1
Glyoxylate	PKM1	-0.063181099	0.047453232	0.009982411	0.096217194	0.696950717	1
Guanosine	PKM1	-0.055484538	0.01097641	0.021166125	0.059894004	0.864908581	1
Guanosine 5-diphosphate	PKM1	-0.320952387	-0.028009411	0.039456072	0.211895605	0.750188975	1
Guanosine diphosphate mannose	PKM1	-0.129592524	-0.044484505	-0.015628714	0.084672154	0.73325841	1
Hippuric acid	PKM1	-0.133711371	0.064288467	0.021035335	0.086311423	0.616280538	1
Histamine	PKM1	-0.171429109	-0.041514114	0.010414745	0.102650806	0.61294179	1
Hydroxypyruvate	PKM1	-0.119179435	0.003477252	-0.009610607	0.050258468	0.794546739	1
Inosine	PKM1	0.035715404	0.086808256	0.04704823	0.124471343	0.749399588	1
Inosine 5-monophosphate	PKM1	-0.181101691	0.076912157	0.04004263	0.111913239	0.741817537	1
Isobutyrylglycine	PKM1	-0.143445344	-0.009698503	-0.014381864	0.041158199	0.909404858	1
Ketoglutaric acid	PKM1	-0.579871137	0.008513657	-0.039528308	0.23181153	0.835817906	1
L-alpha-Glycerophosphorylcholine	PKM1	-0.099575018	0.133373193	0.137419741	0.205674726	0.984303033	1
L-Arabinose;L-Ribulose;D-Xylose	PKM1	-0.25197546	-0.041427783	0.008103974	0.099679994	0.619254142	1
L-Arginine	PKM1	-0.15821438	-0.036517638	-0.020060556	0.044372458	0.710723138	1
L-Asparagine;Ureidopropionic acid	PKM1	-0.151562685	0.008887992	-0.007232007	0.07492743	0.829656998	1
L-Citrulline	PKM1	-0.139901961	-0.014033274	-0.016215193	0.033908244	0.948693319	1
L-Cystathionine	PKM1	-0.151023324	-0.02376365	-0.012289583	0.043264874	0.790851439	1
L-Cysteic acid	PKM1	-0.104099942	0.00244607	-0.0202287	0.046297421	0.624301516	1
L-Cystine	PKM1	-0.694735805	-0.07568549	0.013749548	0.216370923	0.679356577	1
L-Fucose	PKM1	-0.183636855	-0.016491	0.005292073	0.159500209	0.891370051	1
L-Fucose 1-phosphate	PKM1	-0.152598333	-0.00534599	-0.028006493	0.126918132	0.858295573	1
L-Gulonic acid gamma-lactone	PKM1	-0.067290862	0.04670742	-0.023588882	0.143840873	0.625047868	1
L-Kynurenine	PKM1	-0.10145073	0.041416548	0.026035943	0.068577549	0.822539079	1
L-Lysine	PKM1	-0.125697431	3.81E-04	-0.026713476	0.050648428	0.592687759	1
L-Malic acid	PKM1	-0.253221228	0.046418158	-0.055971745	0.161145781	0.525176173	1
L-Ornithine;D-Ornithine	PKM1	-0.151932785	-0.015069488	0.01045521	0.143000703	0.858335414	1
L-Pipecolic acid	PKM1	-0.261515064	-0.027157614	-0.017193777	0.056626848	0.860328465	1
L-Proline;D-Proline	PKM1	-0.197454984	0.010307644	-0.014386971	0.044078882	0.575317885	1
L-Pyroglutamic acid;D-Pyroglutamic Acid	PKM1	-0.165527649	-0.026448952	-0.020764526	0.041820733	0.891881655	1
L-Saccharopine	PKM1	-0.113119333	0.017730411	-0.010366528	0.045930242	0.540715949	1
L-Serine;D-Serine	PKM1	-0.125799975	-0.008382444	-0.015458231	0.06160472	0.908557777	1
L-Threonine	PKM1	-0.128284541	-0.012274247	-0.023019779	0.05626318	0.848535836	1
L-Valine	PKM1	-0.193135486	-0.055439268	-0.027880588	0.05823237	0.636032244	1
Leucinic acid;D-Leucic acid;2-Hydroxy-3-methylpentanoic acid	PKM1	-0.085834583	0.012427459	-0.003313881	0.064819469	0.808122425	1
Malonyl coenzyme A	PKM1	-0.129983923	-0.099198915	0.020123559	0.202421913	0.555543285	1
N-a-Acetyl-L-ornithine	PKM1	-0.184250995	-0.090099843	0.001796099	0.148638261	0.536409062	1
N-Acetyl-5-hydroxytryptamine	PKM1	0.032977955	-0.047682141	-9.19E-04	0.103842933	0.652478299	1
N-Acetyl-Asp-Glu	PKM1	-0.190245992	-0.015389285	-0.047694527	0.148532494	0.827821725	1
N-Acetyl-D-galactosamine;N-Acetyl-D-glucosamine	PKM1	-0.140909303	-0.071135154	-0.026876587	0.104473519	0.671832532	1
N-Acetyl-D-mannosamine	PKM1	-0.140658865	-0.042287859	0.008294849	0.103074399	0.623610503	1
N-Acetyl-L-alanine;Propionylglycine	PKM1	-0.145279844	0.063503361	-0.023822728	0.153202458	0.568674656	1
N-Acetyl-L-aspartate	PKM1	-0.216568115	0.09243489	-0.009080098	0.174680212	0.561140973	1
N-Acetyl-L-glutamic acid	PKM1	-0.162432172	0.002427682	-0.023511697	0.14347935	0.856533794	1
N-Formylanthranilic acid	PKM1	0.072234294	-0.047956151	0.050920603	0.208526669	0.635379834	1
N-Glycolylneuraminic acid	PKM1	-0.128327778	0.011637945	-0.016560057	0.042747261	0.509481892	1
N-Hexanoyl-glycine	PKM1	-0.146340473	-0.030528202	-0.017587574	0.046893148	0.782578877	1
N-methyl-4-pyridone-3-carboxamide	PKM1	-0.275317928	-0.052273794	-0.013006443	0.086398826	0.649476613	1
"N,N-Diacetylchitobiose"	PKM1	-0.15179699	0.022939113	0.002022446	0.095353006	0.826369363	1
N2-Acetyl-L-lysine;N6-Acetyl-lysine	PKM1	-0.13485324	-0.012426261	-0.02319685	0.033333357	0.746606295	1
NAD	PKM1	-0.091206752	0.026685704	0.010717965	0.15815023	0.919577734	1
NADH	PKM1	-3.570485221	0.281228654	0.088489441	0.688058161	0.779385038	1
NADP	PKM1	-0.150497907	-0.044069642	0.020206855	0.135919148	0.636282781	1
Nicotinamide	PKM1	-0.153382117	0.020285271	-0.004016809	0.073231702	0.740001079	1
Nicotinamide ribotide	PKM1	-0.20608629	0.118286613	0.083161216	0.139571242	0.801298902	1
O-Phospho-L-serine	PKM1	-0.172316573	0.05304234	-0.026806977	0.150476943	0.595667204	1
O-Phosphorylethanolamine	PKM1	-0.165517717	0.043430522	0.008808108	0.118102694	0.769403562	1
Octanoic acid	PKM1	-0.069332343	0.061405414	-0.022293421	0.127933484	0.512959043	1
Oxaloacetic acid	PKM1	-0.226510039	0.026926153	-0.037135449	0.155075835	0.679534415	1
Pantothenic acid	PKM1	-0.146681987	0.036118705	-0.002717777	0.074697088	0.603119597	1
Phenethylamine	PKM1	-0.253054057	-0.073857069	-0.019907886	0.10146127	0.594918591	1
Phenylpyruvate	PKM1	-0.038141436	0.004724396	-0.008375578	0.112234762	0.907082417	1
Phosphatidylcholine	PKM1	-0.204005117	-0.003843361	-0.003683558	0.09382545	0.998641047	1
Phosphatidylethanolamine	PKM1	0.073278548	-0.019715112	2.77E-04	0.184138835	0.913544587	1
Phosphatidylglycerol	PKM1	0.078091853	0.003322349	0.044422164	0.196170505	0.834049601	1
Phosphatidylserine	PKM1	-0.042594386	0.092329148	0.009777557	0.140592719	0.557090667	1
PIP2	PKM1	-0.119091903	0.03543483	0.005530106	0.238583771	0.900252281	1
Prostaglandin E2;Prostaglandin I2;Prostaglandin D2	PKM1	-0.027528653	-0.002422883	-0.025103731	0.136164211	0.867708545	1
Putrescine	PKM1	-0.143269887	0.002343937	-0.014406987	0.23213565	0.942474523	1
Pyridoxal	PKM1	0.108316211	0.213891032	0.085751895	0.203202007	0.528302254	1
Pyridoxal 5-phosphate	PKM1	0.546799778	0.157671256	0.07081725	0.513205626	0.865609269	1
Pyridoxamine	PKM1	-0.030776825	0.066908468	0.039311604	0.106685352	0.795885792	1
Pyridoxamine-5-phosphate	PKM1	-0.133012414	0.020118917	-0.001343472	0.049676573	0.66571056	1
Pyridoxine;Norepinephrine	PKM1	-0.076481709	0.050477326	0.040871623	0.07759992	0.901485537	1
Pyruvate	PKM1	-0.097891394	-0.008917746	-0.0142702	0.060801416	0.92985146	1
Riboflavin	PKM1	0.141158006	0.107491417	0.029981275	0.200590888	0.69919372	1
S-(5-Adenosyl)-L-homocysteine	PKM1	0.068983496	-0.160540867	-0.086317116	0.223509275	0.739826181	1
Succinic acid;Methylmalonic acid	PKM1	-0.155267211	0.002596846	-0.015268634	0.055524573	0.747635985	1
Succinyl coenzyme A	PKM1	-0.44135239	-0.04328898	-0.024415354	0.182650388	0.917699495	1
Sucrose;Isomaltose	PKM1	-0.006188442	0.075547897	-0.007139085	0.127272476	0.515895897	1
Thiamine	PKM1	-0.205944243	-0.068082209	0.010964237	0.208204769	0.704199874	1
Thiamine monophosphate	PKM1	-0.071924167	0.048742784	0.049458565	0.100419891	0.994312822	1
Thiamine pyrophosphate	PKM1	-0.160157907	-6.13E-04	0.003476331	0.081262178	0.959867285	1
Thymidine	PKM1	-0.216456856	-0.013905493	-0.010229264	0.17340618	0.983086032	1
Tyramine	PKM1	-0.119202096	-0.025343522	-0.017590717	0.114612952	0.946069541	1
UDP-GlcNAc;UDP-GalNAc	PKM1	-0.159907877	-0.028643366	-0.017198492	0.089062755	0.897750548	1
UDP-Glucuronate	PKM1	-0.247689624	-0.023737644	-0.012401109	0.122313954	0.926154681	1
Uracil	PKM1	-0.132845239	-0.018784237	0.031905555	0.120795089	0.674752443	1
Urea	PKM1	-0.144071728	-0.028090186	0.023866834	0.130987493	0.691620896	1
Uridine monophosphate	PKM1	-0.15992896	0.017192715	0.044113816	0.074492214	0.717804315	1
Xanthosine	PKM1	-0.11182968	0.014239841	0.006997559	0.060752556	0.905109372	1
Xanthosine 5-monophosphate	PKM1	-0.138559226	0.020698103	0.009286482	0.106690928	0.914821016	1
Xanthurenic acid	PKM1	0.306449159	-0.115464811	0.0082759	0.257993357	0.631492282	1
Uridine 5-diphosphate	PKM2	-2.976609423	-2.311273726	0.025338631	0.184830317	1.24E-36	3.46E-34
L-Phenylalanine	PKM2	0.249600116	0.365366076	-0.012180806	0.041827534	1.78E-19	2.57E-17
Guanosine 5-diphosphate	PKM2	-2.273852612	-1.717991349	0.039456072	0.211895605	1.10E-16	1.31E-14
Flavin Mononucleotide	PKM2	0.842429181	0.894104514	0.00522865	0.113818177	5.74E-15	6.15E-13
5-Methyltetrahydrofolic acid	PKM2	0.796969389	0.896633526	0.007154012	0.122913157	4.60E-13	4.19E-11
S-(5-Adenosyl)-L-methionine	PKM2	-1.647673815	-1.500436325	-0.030738647	0.244559805	1.86E-09	1.18E-07
5-Phospho-D-ribose 1-diphosphate	PKM2	-2.020112186	-0.908826534	0.080196327	0.225498087	1.15E-05	3.75E-04
